,authors,by_statement,contributions,contributors,copyright_date,coverimage,covers,create,created.type,created.value,description,description.type,description.value,dewey_decimal_class,edition_name,first_sentence,first_sentence.type,first_sentence.value,full_title,genres,ia_box_id,ia_loaded_id,identifiers.goodreads,identifiers.google,identifiers.librarything,isbn_10,isbn_13,isbn_invalid,key,languages,last_modified.type,last_modified.value,latest_revision,lc_classifications,lccn,links,location,notes,notes.type,notes.value,number_of_pages,ocaid,oclc_number,oclc_numbers,other_titles,pagination,physical_dimensions,physical_format,publish_country,publish_date,publish_places,publishers,revision,series,source_records,subject_place,subject_places,subject_time,subjects,subtitle,table_of_contents,title,title_prefix,type.key,uri_descriptions,uris,url,weight,work_title,work_titles,works
0,[{'key': '/authors/OL1388697A'}],por Anne Cassidy ; ilustrado por Lisa Smith ; traducción de Clara Lozano.,"['Smith, Lisa, 1962 Oct. 13- ill.', 'Lozano, Clara.']",,,,,,/type/datetime,2008-10-15T16:35:37.305572,,/type/text,"When Emilia finds a monkey in her treehouse, she tries a number of ways to rid of him.",['[E]'],,,,,,['Fiction.'],,,['4489931'],,,['1404826882'],['9781404826885'],,/books/OL18288816M,[{'key': '/languages/spa'}],/type/datetime,2011-05-04T15:50:59.659508,4,['PZ73 .C37282 2007'],['2006004202'],,,,,,32.0,,,,,32 p. :,,,mnu,2007,"['Minneapolis, Minn']",['Picture Window Books'],4,['Read-it! readers en español'],,,,,"['Monkeys -- Fiction.', 'Tree houses -- Fiction.', 'Spanish language materials.']",,,El mono malcriado,,/type/edition,,,,,,['Cheeky monkey.'],[{'key': '/works/OL5707825W'}]
0,[{'key': '/authors/OL5440798A'}],Jennifer Ziegler.,,,,,,,/type/datetime,2008-10-15T16:51:19.249098,,/type/text,"Seventeen-year-old Sugar Magnolia Dempsey is tired of leaving friends behind every time her hippie parents decide to move, but her plan to be unpopular at her new Austin, Texas, school backfires when other students join her on the path to ""supreme dorkdom.""",['[Fic]'],1st ed.,,,,,['Fiction.'],,,"['2164402', '3143711']",,['4297145'],,"['9780385734653', '9780385904636']",,/books/OL18291818M,[{'key': '/languages/eng'}],/type/datetime,2010-08-18T09:49:17.936574,5,['PZ7.Z4945 How 2008'],['2007027603'],,,,,,339.0,,,,,339 p. ;,,,nyu,2008,['New York'],['Delacorte Press'],5,,"['marc:marc_loc_updates/v36.i04.records.utf8:16824224:1107', 'marc:marc_loc_updates/v36.i12.records.utf8:8341215:1107']",,,,"['Popularity -- Fiction', 'High schools -- Fiction', 'Schools -- Fiction', 'Moving, Household -- Fiction', 'Family life -- Texas -- Fiction', 'Hippies -- Fiction', 'Austin (Tex.) -- Fiction']",,,How not to be popular,,/type/edition,,,,,,,[{'key': '/works/OL12374798W'}]
0,[{'key': '/authors/OL269547A'}],translated by Donald Keene.,,,,,,,/type/datetime,2008-10-15T17:48:29.509039,,,,['895.6/23 '],,,,,,,,,['1120816'],,['4475942'],"['023107414X', '0231074158']",,,/books/OL18302826M,,/type/datetime,2010-08-18T09:52:26.861287,4,['PL793.4  .A6 1990'],['90-1850'],,,,/type/text,Translation of selected plays of Chikamatsu Monzaemon.,485.0,,,,,"xviii, 485 p. ;",,,,,['New York'],['Columbia University Press'],4,"['Records of civilization.  Sources and studies -- no. 66.', 'UNESCO collection of representative works']",,,,,"['Chikmatsu, Monzaemon,  -- 1653-1725  -- Translations, English.']",,,Major plays of Chikamatsu,,/type/edition,,,,,,['Selections. '],[{'key': '/works/OL2148156W'}]
0,[{'key': '/authors/OL52836A'}],Aragon ; édition établie et annotée par Lionel Follet et Edouard Ruiz.,"['Follet, Lionel.', 'Ruiz, Edouard.']",,,,,,/type/datetime,2008-10-15T18:09:49.904053,,,,"['848/.91209', 'B']",,,,,,['Correspondence.'],,,['799017'],,,['2070754294'],,,/books/OL18307159M,[{'key': '/languages/fre'}],/type/datetime,2010-04-16T13:31:03.994191,3,['PQ2601.R2 Z48 2000'],['2001325982'],,,,/type/text,Includes bibliographical references (p. [409]-416) and index.,429.0,,['47136788'],,['De Dada au surréalisme'],429 p. :,,,fr ,2000,['[Paris]'],['Gallimard'],3,"['Les cahiers de la NRF', 'Les cahiers de la NRF', 'Cahiers de la NRF']",,,,,"['Aragon, -- 1897- -- Correspondence.', 'Authors, French -- 20th century -- Correspondence.']","de Dada au surréalisme, 1917-1931",,Papiers inédits,,/type/edition,,,,,,,[{'key': '/works/OL674859W'}]
0,[{'key': '/authors/OL34221A'}],,,,,,,,/type/datetime,2008-10-15T18:49:33.913426,,,,['813/.54'],,,,,,,,,['3616124'],,['1502275'],['0385400373'],,,/books/OL18314726M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:18:07.189234,6,,,,,,,,253.0,,,['20933632'],,253p. ;,,,enk,1990,,['Doubleday'],6,,['marc:talis_openlibrary_contribution/talis-openlibrary-contribution.mrc:1789746465:544'],,,,,,,Puzzles of the black widowers.,,/type/edition,,,,,,,[{'key': '/works/OL46256W'}]
0,[{'key': '/authors/OL2621876A'}],Sheelagh Kelly.,,,,,,,/type/datetime,2008-10-15T20:34:28.744496,,,,['823/.914'],,,,,,,,,['1943923'],,['860508'],['071269515X'],,,/books/OL18334328M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:18:07.189234,5,,,,,,,,553.0,,,['15591707'],,553p. ;,,,enk,1986,['London'],['Century'],5,,['marc:talis_openlibrary_contribution/talis-openlibrary-contribution.mrc:1798044527:534'],,,,,,,For my brother's sins,,/type/edition,,,,,,,[{'key': '/works/OL257985W'}]
0,[{'key': '/authors/OL4423376A'}],Thomas Pynchon.,,,,,[6573558],,/type/datetime,2008-10-15T20:42:55.744636,,,,['813/.54 '],1st ed.,,,,,,['IA105008'],,['1649432'],,['8886'],['0316724440'],,,/books/OL18335576M,,/type/datetime,2011-08-12T18:45:56.403428,9,['PS3566.Y55  V56 1990'],['89-13025'],,,,,,385.0,vineland00pync,,,,385 p. ; ,,,,,['Boston'],"['Little, Brown']",9,,"['marc:marc_oregon_summit_records/catalog_files/pcc_bibs.mrc_rev.mrc:55035766:675', 'marc:marc_upei/marc-for-openlibrary-bigset.mrc:76023911:544', 'ia:vineland00pync']",,,,,,,Vineland,,/type/edition,,,,,,,[{'key': '/works/OL2636673W'}]
0,[{'key': '/authors/OL2825304A'}],Alison Stuart.,,,,,,,/type/datetime,2008-10-15T20:48:50.423477,,,,['823.914'],,,,,,,,,['7064591'],,,['0747248834'],,,/books/OL18336502M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:18:07.189234,4,,,,,,,,440.0,,,['36993479'],,440p. ;,,,enk,1995,['London'],['Headline'],4,,,,,,,,,Fateful shadows,,/type/edition,,,,,,,[{'key': '/works/OL8466421W'}]
0,[{'key': '/authors/OL79552A'}],Donald Keene.,,,,,,,/type/datetime,2008-10-15T20:57:49.616267,,,,['895.6/09/004 '],1st ed.,,,,,,,,"['765962', '505928']",,['9791778'],"['0030628148', '0030628164']",,,/books/OL18337615M,,/type/datetime,2010-08-18T10:00:13.470194,5,['PL726.55  .K39 1984'],['82-15445'],,,,/type/text,Includes bibliographies and indexes.,,,,,,2 v. ; ,,,,,['New York'],"['Holt, Rinehart, and Winston']",5,,"['marc:marc_oregon_summit_records/catalog_files/pcc_bibs.mrc_rev.mrc:57286722:994', 'marc:marc_upei/marc-for-openlibrary-bigset.mrc:57670339:767']",,,,['Japanese literature  -- 1868-   -- History and criticism'],Japanese literature of the modern era,"[{'title': '[1] Fiction', 'type': {'key': '/type/toc_item'}}, {'title': '[2] Poetry, drama, criticism.', 'type': {'key': '/type/toc_item'}}]",Dawn to the West,,/type/edition,,,,,,,[{'key': '/works/OL905405W'}]
0,[{'key': '/authors/OL222715A'}],LaVyrle Spencer.,,,,,,,/type/datetime,2008-10-16T13:09:34.369560,,,,['813.54'],,,,,,,,,['3408275'],,['21568'],['0246138564'],,,/books/OL18396038M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:18:07.189234,6,,,,,,,,382.0,,,['26550889'],,(382)p. ;,,,enk,1992,,['HarperCollins'],6,,,,,,,,,Forgiving,,/type/edition,,,,,,,[{'key': '/works/OL1860301W'}]
0,[{'key': '/authors/OL5949173A'}],,,,,,,,/type/datetime,2008-10-16T14:48:36.686229,,,,['813.54'],,,,,,,,,['6388929'],,['2319'],['0712675639'],,,/books/OL18405299M,[{'key': '/languages/eng'}],/type/datetime,2010-11-11T19:15:28.052974,5,,,,,,,,352.0,,,,,352p. ;,,,enk,1996,['London'],['Century'],5,,['marc:talis_openlibrary_contribution/talis-openlibrary-contribution.mrc:1834374688:478'],,,,,,,Airframe.,,/type/edition,,,,,,,[{'key': '/works/OL46908W'}]
0,[{'key': '/authors/OL1122551A'}],Harriet Ziefert ; illustrated by Catherine Siracusa.,"['Siracusa, Catherine.']",,,,,,/type/datetime,2008-10-16T15:59:37.072727,,,,['813/.54'],,,,,,,,,['3327446'],,['3409062'],['0140325840'],,,/books/OL18423291M,[{'key': '/languages/eng'}],/type/datetime,2014-05-17T15:30:44.209484,5,,,,,,,,32.0,,,,,(32)p.,,,xxk,1988,,['Puffin'],5,['Hello reading! -- 6'],['marc:talis_openlibrary_contribution/talis-openlibrary-contribution.mrc:1849343267:702'],,,,,,,Say good night!,,/type/edition,,,,,,,[{'key': '/works/OL88447W'}]
0,[{'key': '/authors/OL4374141A'}],(by) Arthur Catherall.,,,,,,,/type/datetime,2008-10-16T20:52:45.798959,,,,['823/.9/1J'],,,,,,,,,['6959713'],,,['0460069934'],,,/books/OL18451302M,[{'key': '/languages/eng'}],/type/datetime,2016-06-23T13:43:40.566142,5,,,,,,,,128.0,,,['7426813'],,128p. ;,,,xxk,1980,"['London, UK']",['Dent'],5,,,,,,"[""Children's stories.""]",,,Smuggler in the Bay,,/type/edition,,,,,,,[{'key': '/works/OL10537784W'}]
0,[{'key': '/authors/OL3496764A'}],Carey Cleaver.,,,,,,,/type/datetime,2008-10-16T21:21:07.930500,,,,['823.914'],,,,,,,,,['3398845'],,,['0747219729'],,,/books/OL18456981M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:18:07.189234,4,,,,,,,,246.0,,,['59590951'],,246p. ;,,,enk,1997,['London'],['Headline'],4,,,,,,['Belfast (Northern Ireland) -- Fiction.'],,,The wishing tree,,/type/edition,,,,,,,[{'key': '/works/OL9480296W'}]
0,[{'key': '/authors/OL502789A'}],Allan Massie.,,,,,,,/type/datetime,2008-10-16T22:54:40.820225,,,,['823.914'],,,,,,['Fiction.'],,,['68267'],,['402925'],['0753813106'],,,/books/OL18479502M,[{'key': '/languages/eng'}],/type/datetime,2010-08-18T10:34:52.253515,5,,,,,,/type/text,"Originally published: London: Weidenfeld & Nicholson, 2001.",286.0,,['49204426'],,,"xiii, 286 p. ;",,,enk,2002,['London'],['Phoenix'],5,,,,,,"['Nobility -- Rome -- Fiction.', 'Rome -- History -- Germanic invasions, 3rd-6th centuries -- Fiction.']",a romance of the Dark Ages being the first volume of the trilogy the Matter of Eternal Rome which is also the Matter of Europe,,evening of the world,The ,/type/edition,,,,,,,[{'key': '/works/OL3156288W'}]
0,,"[edited by] Thomas E. Kooreman, Olga Mudvi Kooreman.","['Kooreman, Thomas E.', 'Kooreman, Olga Muvdi.']",,,,,,/type/datetime,2008-10-17T03:23:05.151260,,,,['863/.0108'],,,,,,,,,['864104'],,,['0132391643'],,,/books/OL18495423M,[{'key': '/languages/spa'}],/type/datetime,2010-04-16T13:33:45.155625,4,['PC4117 .B728 2009'],['2006017751'],,,,/type/text,Includes bibliographical references.,,,,,,p. cm.,,,nju,2009,"['Upper Saddle River, N.J']",['Butler University'],4,,"['marc:marc_loc_updates/v36.i14.records.utf8:5255755:1499', 'marc:marc_loc_updates/v38.i07.records.utf8:5657969:1499']",,,,"['Spanish language -- Readers', 'Short stories, Spanish', 'Short stories, Spanish American', 'Spanish fiction -- 20th century', 'Spanish American fiction -- 20th century']",,"[{'title': 'Una limosna / José Rubén Romero', 'type': {'key': '/type/toc_item'}}, {'title': 'El recado / Elena Poniatowska', 'type': {'key': '/type/toc_item'}}, {'title': 'Los dos reyes y los dos laberintos / Jorge Luis Borges', 'type': {'key': '/type/toc_item'}}, {'title': 'Las lavanderas / Elena Poniatowska', 'type': {'key': '/type/toc_item'}}, {'title': 'La rosa / Enrique Anderson-Imbert', 'type': {'key': '/type/toc_item'}}, {'title': 'El hombre de plata / Isabel Allende', 'type': {'key': '/type/toc_item'}}, {'title': 'Venganze campesina / Manuel Zapata Olivella', 'type': {'key': '/type/toc_item'}}, {'title': 'El huésped / Amparo Dávila', 'type': {'key': '/type/toc_item'}}, {'title': 'Continuidad de los parques / Julio Cortázar', 'type': {'key': '/type/toc_item'}}, {'title': 'Un día de éstos / Gabriel García Márquez', 'type': {'key': '/type/toc_item'}}, {'title': 'El ramo azul / Octavio Paz', 'type': {'key': '/type/toc_item'}}, {'title': 'Con los ojos cerrados Reinaldo Arenas.', 'type': {'key': '/type/toc_item'}}]",Breves cuentos hispanos,,/type/edition,['Table of contents only'],['http://www.loc.gov/catdir/toc/ecip0614/2006017751.html'],['http://www.loc.gov/catdir/toc/ecip0614/2006017751.html'],,,,
0,[{'key': '/authors/OL4353239A'}],Michael Bond ; illustrated by Peggy Fortnum.,,,,,,,/type/datetime,2008-10-17T04:38:41.324302,,,,['823/.914'],,,,,,,,,['1678899'],,['473430'],['0006718760'],,,/books/OL18499733M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:18:07.189234,6,,,,,,/type/text,"Originally published, London , Collins, 1979.",125.0,,,['14966694'],,125p. :,,,xxk,1981,['(London)'],['Fontana'],6,['Lions'],,,,,,,,Paddington takes the test,,/type/edition,,,,,,,[{'key': '/works/OL65383W'}]
0,[{'key': '/authors/OL883879A'}],Pat Burden.,,,,,[7313319],,/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.914'],,,,,,,,,['6322896'],,,['0385415222'],,,/books/OL1852030M,[{'key': '/languages/eng'}],/type/datetime,2014-11-12T04:40:29.690026,5,['PR6052.U614 S37 1990'],['90003622'],,,,/type/text,"""A Crime Club book.""",183.0,screamingbones00burd,,['21597791'],,183 p. ;,,,nyu,1990,['New York'],['Doubleday'],5,,['ia:screamingbones00burd'],"['Herefordshire (England)', 'England', 'Herefordshire']",,,"['Bassett, Henry (Fictitious character) -- Fiction.', 'Private investigators -- England -- Herefordshire -- Fiction.', 'Herefordshire (England) -- Fiction.']",,,Screaming bones,,/type/edition,,,,,,,[{'key': '/works/OL4441610W'}]
0,[{'key': '/authors/OL444064A'}],Zhang Xianliang ; translated from the Chinese and edited by Martha Avery with the approval of the author.,"['Avery, Martha, 1951-']",,,,"[4939796, 4552022, 4022540]",,/type/datetime,2008-04-01T03:28:50.625462,,,,['895.1/352'],1st ed.,,,,,,,,['2458029'],,['1250174'],['0060165219'],,,/books/OL1853240M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T06:08:48.638835,5,['PL2837.H762 H7813 1991'],['90004918'],,,,/type/text,Translation of: Hsi kuan ssu wang.,291.0,,,,,"xi, 291 p. ;",,,nyu,1991,"['New York, N.Y']",['Harper Collins Publishers'],5,,,,,,,a novel,,Getting used to dying,,/type/edition,,,,,['Hsi kuan ssu wang.'],,[{'key': '/works/OL2915498W'}]
0,[{'key': '/authors/OL884727A'}],by Ann Bixby Herold ; illustrated by Emily Arnold McCully.,"['McCully, Emily Arnold, ill.']",,,,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Matt, a collector of caterpillars, expresses his fear of spiders and learns that everyone has fears, even his father.",['[E]'],1st ed.,,,,,,,,['4437026'],,,['0027436918'],,,/books/OL1854829M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:18:07.189234,4,['PZ7.H4319 Bu 1991'],['90006628'],,,,,,46.0,,,['22183169'],,46 p. :,,,nyu,1991,"['New York', 'Toronto', 'New York']","['Macmillan', 'Collier Macmillan Canada', 'Maxwell Macmillan International Pub. Group']",4,,,,,,"['Fear -- Fiction.', 'Caterpillars -- Fiction.']",,,The butterfly birthday,,/type/edition,,,,,,,[{'key': '/works/OL4444954W'}]
0,[{'key': '/authors/OL233497A'}],Fay Weldon.,,,,,[4023642],,/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.914'],,,,,,,,,['297854'],,['171032'],['0140144102'],,,/books/OL1855453M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:18:07.189234,6,['PR6073.E374 L43 1990'],['90007308'],,,,/type/text,"""First published in Great Britain by Hodder and Stoughton Limited, 1988""--T.p. verso.",196.0,,,['21525055'],,196 p. ;,,,nyu,1990,"['New York, N.Y., U.S.A']",['Penguin Books'],6,['A King Penguin'],,,,,"['Runaway wives -- Fiction.', 'Jazz musicians -- Fiction.', 'Women astronomers -- Fiction.']",,,Leader of the band,,/type/edition,,,,,,,[{'key': '/works/OL1945856W'}]
0,[{'key': '/authors/OL544205A'}],written and illustrated by Dahlov Ipcar.,,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,['2891237'],,['9823946'],"['094598023X', '0945980248']",,,/books/OL1855655M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T06:11:15.106339,4,['PS3559.P37 N54 1990'],['90007533'],,,,,,234.0,,,,,234 p. :,,,meu,1990,"['Unity, Me']",['North Country Press'],4,,,,,,['Nightmares -- Fiction.'],and other stories,,nightmare and her foal,The ,/type/edition,,,,,,,[{'key': '/works/OL3351766W'}]
0,[{'key': '/authors/OL885982A'}],Jack Albin Anderson.,,,,,[6932235],,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.52'],,,,,,,['ia119403'],['societyballmurde00ande'],['4341222'],,['1029332'],['0802757669'],,,/books/OL1858937M,[{'key': '/languages/eng'}],/type/datetime,2011-10-01T11:05:42.481845,8,['PS3551.N367 S6 1990'],['90012062'],,,,/type/text,"""A Walker mystery.""",180.0,societyballmurde00ande,,['21148557'],,180 p. ;,,,nyu,1990,['New York'],['Walker'],8,,['ia:societyballmurde00ande'],,,,,,,The society ball murders,,/type/edition,,,,,,,[{'key': '/works/OL4449375W'}]
0,[{'key': '/authors/OL886098A'}],Kang-i Sun Chang.,,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['895.1/146'],,,,,,,,,['407799'],,['385034'],['0300048726'],,,/books/OL1859332M,[{'key': '/languages/eng'}],/type/datetime,2010-07-31T06:14:28.755145,4,['PL2698.C4556 Z6 1991'],['90012485'],,,,/type/text,Includes bibliographical references (p. 131-178) and index.,183.0,,,,,"xx, 183 p. :",,,ctu,1991,['New Haven [Conn.]'],['Yale University Press'],4,,,,,,"['Chen, Zilong, 1608-1647 -- Criticism and interpretation.']",crises of love and loyalism,,late-Ming poet Chʻen Tzu-lung,The ,/type/edition,,,,,,,[{'key': '/works/OL4449777W'}]
0,[{'key': '/authors/OL3130784A'}],adapted by Rob Valois.,,,,,[7167821],,/type/datetime,2008-10-18T17:30:25.947749,,,,['[E]'],,,,,,,['IA106301'],['bombadjedi00valo'],['6097493'],,['7573256'],,['9780448450384'],,/books/OL18608049M,[{'key': '/languages/eng'}],/type/datetime,2012-07-31T16:23:02.673717,8,['PZ7.V2555 Bom 2009'],['2008024121'],,,,/type/text,At head of title:  Clone Wars.,,bombadjedi00valo,,,['Star wars: Clone wars (Television program)'],p. cm.,,,nyu,2009,['New York'],['Grosset & Dunlap'],8,,"['marc:marc_loc_updates/v36.i30.records.utf8:11112969:607', 'marc:marc_loc_updates/v37.i34.records.utf8:9840783:1156', 'marc:marc_loc_updates/v37.i40.records.utf8:8657215:1156', 'ia:bombadjedi00valo']",,,,,,,Bombad Jedi,,/type/edition,,,,,,,[{'key': '/works/OL9000843W'}]
0,[{'key': '/authors/OL2265484A'}],(by) Alison Uttley ; illustrated by Faith Jaques.,,,,,,,/type/datetime,2008-10-18T17:54:45.839879,,,,['823/.9/1J'],,,,,,,,,['1422149'],,['90663'],['0140309314'],,,/books/OL18611483M,[{'key': '/languages/eng'}],/type/datetime,2010-08-18T11:03:58.571730,4,,,,,,/type/text,"Originally published: London : Faber, 1939.",286.0,,,,,286p. :,,,xxk,1977,['Harmondsworth'],['Puffin Books'],4,['Puffin books'],,,,,"[""Children's stories.""]",,,traveller in time,A ,/type/edition,,,,,,,[{'key': '/works/OL7472874W'}]
0,[{'key': '/authors/OL31356A'}],Gerald Hammond.,,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.914'],1st U.S. ed.,,,,,,,,['3912879'],,['2666455'],['0312055366'],,,/books/OL1861380M,[{'key': '/languages/eng'}],/type/datetime,2011-04-28T13:18:07.189234,5,['PR6058.A55456 W48 1991'],['90015534'],,,,,,175.0,,,['22543077'],,175 p. ;,,,nyu,1991,['New York'],"[""St. Martin's Press""]",5,,['marc:marc_records_scriblio_net/part21.dat:68242375:596'],,,,,,,Whose dog are you?,,/type/edition,,,,,,,[{'key': '/works/OL59895W'}]
0,[{'key': '/authors/OL24139A'}],Lynne Tillman.,,,,,[4027193],,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,['IA107816'],,['1754646'],,['667975'],['0671730282'],,,/books/OL1862200M,[{'key': '/languages/eng'}],/type/datetime,2011-08-12T04:08:33.984426,7,['PS3570.I42 M68 1991'],['90019843'],,,,,,204.0,motionsickness00till,,,,204 p. ;,,,nyu,1991,['New York'],['Poseidon Press'],7,,,,,,,,,Motion sickness,,/type/edition,,,,,,,[{'key': '/works/OL15162795W'}]
0,[{'key': '/authors/OL1122551A'}],John R. Erickson ; illustrations by Gerald L. Holmes.,"['Holmes, Gerald L., ill.']",,,,"[4726578, 4066630, 4027599, 670327]",,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"While working on a mysterious case involving disappearing eggs and a fiddle-playing fox named Frankie, Hank the Cowdog falls for Miss Beulah, the beautiful collie.","['813/.54', 'Fic']",,,,,,,,,"['195257', '3760682']",,['1433949'],"['0877191697', '0877191700']",,,/books/OL1862631M,[{'key': '/languages/eng'}],/type/datetime,2014-05-17T15:30:44.209484,6,['PS3555.R428 H285 1991'],['90020315'],,,,/type/text,"Previously published as: The fiddle-playing fox.
""The twelfth exciting adventure in the Hank the Cowdog series.""",131.0,,,,,131 p. :,,,txu,1991,"['Houston, Tex']",['Maverick Books'],6,"['Hank the Cowdog ;', '12']",['marc:marc_records_scriblio_net/part21.dat:69354291:1302'],['West (U.S.)'],,,"['Dogs -- Fiction', 'Mystery and detective stories', 'Humorous stories', 'West (U.S.) -- Fiction']",,,The case of the fiddle-playing fox,,/type/edition,,,,,['Fiddle-playing fox'],,[{'key': '/works/OL175787W'}]
0,[{'key': '/authors/OL383525A'}],Barbara J. Horwitz.,,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['823/.7'],,,,,,,,,['3896084'],,,['0820408514'],,,/books/OL1864156M,[{'key': '/languages/eng'}],/type/datetime,2011-11-09T07:41:50.828193,4,['PR4038.E3 H67 1991'],['90022034'],,,,/type/text,Includes bibliographical references (p. [143]-155) and index.,158.0,,,,,"viii, 158 p. ;",,,nyu,1991,['New York'],['P. Lang'],4,"['American university studies.', 'v. 129']",['marc:marc_loc_updates/v39.i45.records.utf8:2625798:1029'],['England'],,['19th century.'],"['Austen, Jane, 1775-1817 -- Knowledge -- Education.', 'Austen, Jane, 1775-1817 -- Political and social views.', 'Literature and society -- England -- History -- 19th century.', 'Women -- Education -- England -- History -- 19th century.', 'Education in literature.', 'Women in literature.']",,,Jane Austen and the question of women's education,,/type/edition,,,,,,,[{'key': '/works/OL2632201W'}]
