,authors,by_statement,classifications.udc,contributions,contributors,copyright_date,covers,created.type,created.value,description,description.type,description.value,dewey_decimal_class,edition_name,first_sentence.type,first_sentence.value,full_title,genres,ia_box_id,ia_loaded_id,"identifiers.bodleian,_oxford_university",identifiers.british_library,identifiers.goodreads,identifiers.librarything,identifiers.shelfari,isbn_10,isbn_13,isbn_invalid,key,languages,last_modified.type,last_modified.value,latest_revision,lc_classifications,lccn,links,location,notes,notes.type,notes.value,number_of_pages,ocaid,oclc_number,oclc_numbers,other_titles,pagination,physical_dimensions,physical_format,publish_country,publish_date,publish_places,publishers,revision,series,source_records,subject_place,subject_time,subjects,subtitle,table_of_contents,title,title_prefix,type.key,uri_descriptions,uris,url,weight,work_title,work_titles,works
0,[{'key': '/authors/OL239092A'}],words and pictures by Anne Hunter.,,,,,[256645],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,Possum awakes one autumn evening and decides to invite his animal friends to a party to celebrate the beautiful harvest moon one last time before the long winter.,['[E]'],,,,,,['IA178701'],['possumsharvestmo00hunt'],,,['3875220'],['441851'],,['0395735750'],,,/books/OL788470M,[{'key': '/languages/eng'}],/type/datetime,2012-07-26T14:00:29.722008,10,['PZ7.H916555 Po 1996'],['95020833'],,,,,,,possumsharvestmo00hunt,,['32745434'],,1 v. (unpaged) :,,,mau,1996,['Boston'],['Houghton Mifflin'],10,,"['marc:marc_records_scriblio_net/part25.dat:7223310:983', 'marc:CollingswoodLibraryMarcDump10-27-2008/Collingswood.out:16959131:2010', 'ia:possumsharvestmo00hunt']",['Moon'],,"['Opossums -- Fiction', 'Autumn -- Fiction', 'Parties -- Fiction', 'Animals -- Fiction', 'Moon -- Fiction']",,,Possum's harvest moon,,/type/edition,['Publisher description'],['http://www.loc.gov/catdir/description/hm021/95020833.html'],['http://www.loc.gov/catdir/description/hm021/95020833.html'],,,,[{'key': '/works/OL1986975W'}]
0,[{'key': '/authors/OL446604A'}],edited by Jean Klene.,,"['Sibthorpe, Henry.', 'Klene, Jean.', 'Folger Shakespeare Library.']",,,[3809596],/type/datetime,2008-04-01T03:28:50.625462,,,,['828/.309'],,,,,,,,,,['407652'],['237944'],,['086698187X'],,,/books/OL789363M,[{'key': '/languages/eng'}],/type/datetime,2010-07-30T21:08:13.527005,6,['PR2349.S49 A6 1997'],['95021783'],,,,/type/text,"Includes bibliographical references (p. [viii]-[ix]) and index.
A miscellany of writings chiefly by Lady Anne Southwell, with some by Henry Sibthorpe, and others.",212.0,southwellsibthor00soutuoft,,,,"xliii, 212 p. :",,,azu,1997,"['Tempe, Ariz']",['Medieval & Renaissance Texts & Studies'],6,"['Medieval & Renaissance texts & studies ;', 'v. 147', 'Renaissance English Text Society ;', '7th ser., v. 20', 'Medieval & Renaissance Texts & Studies (Series) ;', 'v. 147.', 'Renaissance English Text Society (Series) ;', 'v. 20.']","['marc:marc_records_scriblio_net/part25.dat:8023059:1661', 'ia:southwellsibthor00soutuoft']",['England'],"['Early modern, 1500-1700', '17th century']","['Southwell, Anne, Lady, 1573-1636 -- Notebooks, sketchbooks, etc', 'Southwell, Anne, Lady, 1573-1636 -- Marriage', 'Poets, English -- Early modern, 1500-1700 -- Biography -- Sources', 'Women and literature -- England -- History -- 17th century -- Sources', 'Renaissance -- England -- Sources', 'Women -- England -- Poetry', 'Commonplace-books']",Folger Ms. V.b. 198,,Southwell-Sibthorpe commonplace book,The ,/type/edition,,,,,,,[{'key': '/works/OL2929948W'}]
0,[{'key': '/authors/OL446899A'}],"by William A. Walker, Jr. ; illustrated by Brian Dow.",,"['Dow, Brian, ill.']",,,,/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Presents eighteen short tales of terror, including ""Baby Fat,"" ""The Haunted High-Rise,"" and ""The Othermother.""",['[Fic]'],,,,,,,,,,"['5144849', '5764192']",['2990380'],,"['0806909544', '0806909552']",,,/books/OL790017M,[{'key': '/languages/eng'}],/type/datetime,2010-07-30T21:09:08.876593,6,['PZ7.W15395 Fg 1995'],['95022455'],,,,/type/text,"""Includes index""",96.0,,,,,96 p. :,,,nyu,1995,['New York'],['Sterling Pub.'],6,,,,,"['Horror tales, American.', ""Children's stories, American."", 'Horror stories.', 'Short stories.']",,,Five-minute chillers,,/type/edition,,,,,,,[{'key': '/works/OL2931901W'}]
0,[{'key': '/authors/OL21237A'}],Michael Martone.,,,,,[3810193],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,,,,,,['596463'],['2871979'],,['0944072518'],,,/books/OL790291M,[{'key': '/languages/eng'}],/type/datetime,2010-07-30T21:09:08.876593,4,['PS3563.A7414 S4 1995'],['95022744'],,,,,,192.0,,,,,"x, 192 p. ;",,,mau,1995,"['Cambridge, Mass']",['Zoland Books'],4,,,,,,stories,,Seeing eye,,/type/edition,,,,,,,
0,[{'key': '/authors/OL18722A'}],Jane Yolen.,,,,,[112827],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Jakkin, a bond boy who works as a Keeper in a dragon nursery on the planet Austar IV, secretly trains a fighting pit dragon of his own in hopes of winning his freedom.",['[Fic]'],,,,,,['IA116519'],,,,['1120867'],['238840'],,['0152008667'],,,/books/OL790394M,[{'key': '/languages/eng'}],/type/datetime,2011-08-12T00:03:46.822395,7,['PZ7.Y78 Dr 1996'],['95022853'],,,,,,,dragonsblood00yole,,,,p. cm.,,,cau,1996,['San Diego'],['Magic Carpet Books'],7,"['Pit dragons ;', '2']","['marc:marc_records_scriblio_net/part25.dat:8941726:803', 'ia:dragonsblood00yole']",,,"['Dragons -- Fiction', 'Fantasy']",,,Dragon's blood,,/type/edition,,,,,,,[{'key': '/works/OL97371W'}]
0,,edited by William W. Demastes.,,"['Demastes, William W.']",,,[2375675],/type/datetime,2008-04-01T03:28:50.625462,,,,['822/.91409'],,,,,,,,,,['3644568'],,,['0313287597'],,,/books/OL793016M,[{'key': '/languages/eng'}],/type/datetime,2010-04-14T03:17:13.929132,3,['PR736 .B75 1996'],['95025609'],,,,/type/text,Includes bibliographical references (p. [461]-463) and indexes.,502.0,,,,,"xi, 502 p. ;",,,ctu,1996,"['Westport, Conn']",['Greenwood Press'],3,,,['Great Britain'],"['20th century', '20th century.']","['English drama -- 20th century -- History and criticism.', 'Theater -- Great Britain -- History -- 20th century.', 'English drama -- 20th century -- Bibliography.']",a research and production sourcebook,,"British playwrights, 1956-1995",,/type/edition,,,,,,,
0,[{'key': '/authors/OL448288A'}],by John Ramsey Miller.,,,,,[368025],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,,['4474135'],['284930'],,['0553102133'],,,/books/OL793247M,[{'key': '/languages/eng'}],/type/datetime,2010-07-30T21:12:55.845207,7,['PS3563.I41323 L37 1996'],['95025852'],,,,,,383.0,,,,,"viii, 383 p. ;",,,nyu,1996,['New York'],['Bantam Books'],7,,"['marc:marc_records_scriblio_net/part25.dat:11497694:863', 'marc:CollingswoodLibraryMarcDump10-27-2008/Collingswood.out:16200457:1265']",,,"['Stalking -- Fiction', 'Government investigators -- Fiction']",,,last family,The ,/type/edition,"['Sample text', 'Publisher description']","['http://www.loc.gov/catdir/samples/random043/95025852.html', 'http://www.loc.gov/catdir/description/random049/95025852.html']","['http://www.loc.gov/catdir/samples/random043/95025852.html', 'http://www.loc.gov/catdir/description/random049/95025852.html']",,,,[{'key': '/works/OL2939641W'}]
0,[{'key': '/authors/OL448334A'}],story and pictures by Ginnie Hofmann.,,,,,[3811873],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"When all the neighborhood teddy bears join together against him, Bully Bear realizes that he would rather have friends than be a bully.",['[E]'],,,,,,,,,,['3548532'],['5687931'],,['0679878823'],,,/books/OL793364M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:13:48.931937,7,['PZ7.H6795 Bi 1996'],['95025976'],,,,,,,,,['33443411'],,1 v. (unpaged) :,,,nyu,1996,['New York'],['Random House'],7,"['A Random House pictureback', 'Please read to me']",,,,"['Teddy bears -- Fiction.', 'Bullies -- Fiction.', 'Toys -- Fiction.']",,,The big bad bully bear,,/type/edition,['Publisher description'],['http://www.loc.gov/catdir/description/random047/95025976.html'],['http://www.loc.gov/catdir/description/random047/95025976.html'],,,,[{'key': '/works/OL2939933W'}]
0,[{'key': '/authors/OL448940A'}],Cathie Pelletier.,,,,,[405841],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,,['2993464'],['473083'],,['0671516949'],,,/books/OL794800M,[{'key': '/languages/eng'}],/type/datetime,2014-07-31T14:09:29.961609,7,['PS3566.E42 M37 1994'],['95030620'],,,,,,276.0,marriagemadeatwo00pell_0,,['32738496'],,276 p. ;,,,nyu,1995,['New York'],['Washington Square Press'],7,,['ia:marriagemadeatwo00pell_0'],,,,,,A marriage made at Woodstock,,/type/edition,,,,,,,[{'key': '/works/OL2943608W'}]
0,[{'key': '/authors/OL53343A'}],Gianmarino De Riccardis.,,,,,[3705145],/type/datetime,2008-04-01T03:28:50.625462,,,,['851/.914'],,,,,,,,,,['2615449'],,,['8870483177'],,,/books/OL79511M,[{'key': '/languages/ita'}],/type/datetime,2010-04-14T03:17:32.962716,4,['PQ4835.E47 Z648 1997'],['99183741'],,,,/type/text,"Includes bibliographical references (p. 178-183) and index.
Revised version of the author's thesis (laurea).",188.0,,,['40732638'],,188 p. ;,,,it ,1997,['Lecce'],['Milella'],4,"['Contemporanea ;', '17']",,,,"['Penna, Sandro -- Criticism and interpretation.']","un poeta ""oltre""",,Sandro Penna,,/type/edition,,,,,,,[{'key': '/works/OL680000W'}]
0,[{'key': '/authors/OL449533A'}],Katrin Hyman Tchana and Louise Tchana Pami ; illustrated by Colin Bootman.,,"['Pami, Louise Tchana.', 'Bootman, Colin, ill.']",,,[1289579],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Little Toto loves to eat, and when he goes with his grandmother to the marketplace he eats everything in sight, leaving chaos in his wake. Includes a glossary of Cameroonian foods and a recipe for egussi soup.",['[E]'],,,,,,,,,,['1657271'],['1280149'],,['0590465856'],,,/books/OL796190M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:13:48.931937,6,['PZ7.T21923 Oh 1997'],['95032075'],,,,/type/text,Includes bibliographical references.,,,,['32969401'],,1 v. (unpaged) :,,,nyu,1997,['New York'],['Scholastic'],6,,,['Cameroon'],,"['Food habits -- Fiction.', 'Grandmothers -- Fiction.', 'Cameroon -- Fiction.']",,,"Oh, no, Toto!",,/type/edition,,,,,,,[{'key': '/works/OL2946762W'}]
0,[{'key': '/authors/OL219644A'}],Timothy Liu.,,,,,[778040],/type/datetime,2008-04-01T03:28:50.625462,,,,['811/.54'],,,,,,,,,,['304287'],['997395'],,['1556591047'],,,/books/OL796550M,[{'key': '/languages/eng'}],/type/datetime,2010-07-30T21:17:48.169479,8,['PS3562.I799 B87 1995'],['95032454'],,,,,,68.0,,,,,68 p. ;,,,wau,1995,"['Port Townsend, WA']",['Copper Canyon Press'],8,,"['marc:marc_records_scriblio_net/part25.dat:14461214:551', 'marc:marc_cca/b10621386.out:33211378:1766']",,,"['Gay men -- Poetry', 'Erotic poetry, American']",,,Burnt offerings,,/type/edition,,,,,,,[{'key': '/works/OL1834472W'}]
0,,Meta Grosman (ed.).,,"['Grosman, Meta.']",,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['810/.7'],,,,,,,,,,['3844225'],,,['0820429015'],,,/books/OL798545M,[{'key': '/languages/eng'}],/type/datetime,2010-04-13T17:26:32.903319,4,['PS42 .A47 1995'],['95034749'],,,,/type/text,"Includes bibliographical references.
Papers of a conference held at the Rockefeller Conference Center Bellagio, 6/2-5/92, under the auspices of the Rockefeller Foundation.",200.0,,,,,200 p. ;,,,nyu,1995,"['Frankfurt am Main', 'New York']",['P. Lang'],4,,"['marc:marc_records_scriblio_net/part25.dat:16275057:1252', 'marc:marc_loc_updates/v36.i25.records.utf8:4662288:1243', 'marc:marc_loc_updates/v38.i11.records.utf8:5631254:1241']",['Foreign countries'],,"['American literature -- Study and teaching -- Foreign countries -- Congresses', 'American literature -- Appreciation -- Foreign countries -- Congresses', 'Literature, Comparative -- American and foreign -- Congresses', 'Literature, Comparative -- Foreign and American -- Congresses', 'American literature -- History and criticism -- Congresses', 'Pluralism (Social sciences) in literature -- Congresses']",cross-cultural perspectives on American literature,,American literature for non-American readers,,/type/edition,,,,,,,
0,[{'key': '/authors/OL451009A'}],by Alan Brooks ; [illustrated by] Steven Kellogg.,,"['Kellogg, Steven, ill.']",,,[384131],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,Illustrations provide humorous interpretations of the actions of animals from one frog to twelve whales.,['[E]'],,,,,,['IA117311'],,,,['1520518'],['4276'],,['0590455281'],,,/books/OL799652M,[{'key': '/languages/eng'}],/type/datetime,2011-08-12T00:59:00.515472,8,['PZ7.B78995 Fr 1996'],['95035917'],,,,,,,frogsjumpcountin00broo,,,,1 v. (unpaged) :,,,nyu,1996,['New York'],['Scholastic Hardcover'],8,,"['marc:marc_records_scriblio_net/part25.dat:17254613:783', 'marc:CollingswoodLibraryMarcDump10-27-2008/Collingswood.out:18422504:1317', 'ia:frogsjumpcountin00broo']",,,"['Animals -- Fiction', 'Counting']",,,Frogs jump ; a counting book,,/type/edition,,,,,,,[{'key': '/works/OL2954623W'}]
0,[{'key': '/authors/OL221112A'}],Nancy Kress.,,,,,[182528],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,,['IA178301'],['oathsmiracles00kres_0'],,,['1812378'],['48895'],,['0312859619'],,,/books/OL803254M,[{'key': '/languages/eng'}],/type/datetime,2012-05-10T02:18:05.855728,8,['PS3561.R46 O25 1996'],['95039722'],,,,,,300.0,oathsmiracles00kres_0,,['33103974'],,300 p. ;,,,nyu,1996,['New York'],['Forge/Tom Doherty Associates'],8,,['ia:oathsmiracles00kres_0'],,,['Recombinant DNA -- Fiction.'],,,Oaths and miracles,,/type/edition,,,,,,,[{'key': '/works/OL1847191W'}]
0,,Anonymous.,,,,,"[6635696, 418735]",/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],1st ed.,,,,['Fiction.'],"['IA138224', 'IA126303']",,,,['456910'],['35497'],,['0679448594'],,,/books/OL803351M,[{'key': '/languages/eng'}],/type/datetime,2011-09-03T09:32:56.670843,17,['PS3550.A1 P75 1996'],['95039823'],,,,,,366.0,primarycolorsnov00newy,,,,366 p. ;,,,nyu,1996,['New York'],['Random House'],17,,"['marc:marc_records_scriblio_net/part25.dat:20600501:1252', 'marc:CollingswoodLibraryMarcDump10-27-2008/Collingswood.out:15584823:1204', 'marc:marc_ithaca_college/ic_marc.mrc:143325581:801', 'ia:primarycolorsnovnewyrich', 'ia:primarycolorsnov00newy', 'ia:primarycolorsnovnew00newy', 'ia:primarycolorsnov01newy', 'ia:primarycolorsnov01newy']",,,"['Presidents -- Election -- Fiction', 'Political campaigns -- Fiction']",a novel of politics,,Primary colors,,/type/edition,"['Sample text', 'Publisher description']","['http://www.loc.gov/catdir/samples/random044/95039823.html', 'http://www.loc.gov/catdir/description/random0412/95039823.html']","['http://www.loc.gov/catdir/samples/random044/95039823.html', 'http://www.loc.gov/catdir/description/random0412/95039823.html']",,,,[{'key': '/works/OL15163480W'}]
0,,Barbara Delinsky.,,,,,,/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,,['3206133'],,,['0783815492'],,,/books/OL805977M,[{'key': '/languages/eng'}],/type/datetime,2016-09-23T19:54:16.222741,7,['PS3554.E4427 I77 1996'],['95042561'],,,,,,300.0,,,,,300 p. (large print) ;,,,meu,1996,"['Thorndike, Me']",['G.K. Hall'],7,['G.K. Hall large print romance collection'],['marc:marc_records_scriblio_net/part25.dat:23002524:808'],['Vermont'],,"['Jury -- Fiction', 'Trials (Kidnapping) -- Fiction', 'Large type books', 'Vermont -- Fiction']",,,An irresistible impulse,,/type/edition,,,,,,,[{'key': '/works/OL152362W'}]
0,[{'key': '/authors/OL53824A'}],by Bonnie Highsmith Taylor ; [inside illustration: Dea Marks].,,"['Marks, Dea, ill.']",,,[532604],/type/datetime,2008-04-01T03:28:50.625462,,,,['[Fic]'],,,,,"['Juvenile fiction.', 'Fiction.']",,,,,['1583908'],['1789327'],,['0780770404'],,,/books/OL80634M,[{'key': '/languages/eng'}],/type/datetime,2010-06-25T00:58:30.160060,5,['PZ7.T21213 Tal 1998'],['99185340'],,,,,,92.0,,,['40517448'],,92 p. :,,,iau,1998,"['Logan, IA']",['Perfection Learning Corp.'],5,"['Cover-to-cover books', 'Cover-to-cover novel']",,,,"['Navajo Indians -- Juvenile fiction.', 'Navajo Indians -- Fiction.', 'Indians of North America -- Fiction.']",,,"Tall Shadow, a Navajo boy",,/type/edition,,,,,,,[{'key': '/works/OL684511W'}]
0,[{'key': '/authors/OL453857A'}],John A. Scott.,,,,,[3816914],/type/datetime,2008-04-01T03:28:50.625462,,,,['851/.1'],,,,,,,,,,['1233127'],['1171808'],,['0812233468'],,,/books/OL806406M,[{'key': '/languages/eng'}],/type/datetime,2010-07-30T21:54:36.403861,8,['PQ4448 .S28 1996'],['95043007'],,,,/type/text,Includes bibliographical references (p. [269]-283) and index.,295.0,,,,,"xi, 295 p. ;",,,pau,1996,['Philadelphia'],['University of Pennsylvania Press'],8,['Middle Ages series'],"['marc:marc_records_scriblio_net/part25.dat:23379044:890', 'marc:marc_ithaca_college/ic_marc.mrc:157151743:919']",,,"['Dante Alighieri, 1265-1321', 'Dante Alighieri, 1265-1321 -- Political and social views', 'Civilization, Medieval, in literature', 'Politics in literature']",,,Dante's political Purgatory,,/type/edition,,,,,,,[{'key': '/works/OL2969047W'}]
0,[{'key': '/authors/OL25903A'}],written by Lisa Westberg Peters ; illustrated by Ed Young.,,"['Young, Ed, ill.']",,,[3817943],/type/datetime,2008-04-01T03:28:50.625462,,/type/text,"Rhymes personify the months such as shy November, lazy February, frisky March, and silly May.",['[E]'],,,,,,,,,,['2909010'],['1883956'],,['0805017763'],,,/books/OL807030M,[{'key': '/languages/eng'}],/type/datetime,2010-07-30T21:54:36.403861,6,['PZ8.3.P443 Oc 1996'],['95043681'],,,,,,,,,,,1 v. (unpaged) :,,,nyu,1996,['New York'],['Henry Holt'],6,,,,,"['Months -- Fiction.', 'Stories in rhyme.']",,,October smiled back,,/type/edition,"['Contributor biographical information', 'Publisher description']","['http://www.loc.gov/catdir/bios/hol055/95043681.html', 'http://www.loc.gov/catdir/description/hol055/95043681.html']","['http://www.loc.gov/catdir/bios/hol055/95043681.html', 'http://www.loc.gov/catdir/description/hol055/95043681.html']",,,,[{'key': '/works/OL15041829W'}]
0,[{'key': '/authors/OL454205A'}],Ann Merle Feldman.,,,,,[3818241],/type/datetime,2008-04-01T03:28:50.625462,,,,['808/.042'],,,,,,,,,,['1773813'],['2159890'],,['0673460703'],,,/books/OL807236M,[{'key': '/languages/eng'}],/type/datetime,2010-07-30T21:55:25.217206,5,['PE1408 .F43 1996'],['95043896'],,,,/type/text,Includes bibliographical references (p. 597-603) and index.,612.0,,,,,"xxiv, 612 p. :",,,nyu,1996,['New York'],['HarperCollins College Publishers'],5,,,,,"['English language -- Rhetoric.', 'Interdisciplinary approach in education.', 'Academic writing.', 'Study skills.']",,,Writing and learning in the disciplines,,/type/edition,,,,,,,[{'key': '/works/OL2971074W'}]
0,"[{'key': '/authors/OL455232A'}, {'key': '/authors/OL3293484A'}]",François Crozat.,,,,,"[3818706, 602120]",/type/datetime,2008-04-01T03:28:50.625462,,/type/text,Follows a hedgehog as it grows up and learns to take care of itself.,['[E]'],,,,,,['IA108913'],['iamlittlehedgeho00croz'],,,"['4112502', '1216745']",['1762455'],,"['0812064771', '0812064763']",,,/books/OL809708M,[{'key': '/languages/eng'}],/type/datetime,2014-07-30T12:06:33.756456,10,['PZ10.3.C8866 Iaj 1996'],['95046525'],,,,,,,iamlittlehedgeho00croz,,,,1 v. (unpaged) :,,,nyu,1996,"['Hauppauge, N.Y']","[""Barron's""]",10,"[""Barron's little animal series""]",['ia:iamlittlehedgeho00croz'],,,"['Hedgehogs -- Juvenile fiction.', 'Hedgehogs -- Fiction.']",,,I am a little hedgehog,,/type/edition,,,,,,,[{'key': '/works/OL2976000W'}]
0,[{'key': '/authors/OL20652A'}],James R. Shott.,,,,,[635812],/type/datetime,2008-04-01T03:28:50.625462,,,,['813/.54'],,,,,,,,,,['20710'],['2381688'],,['0836190394'],,,/books/OL810856M,[{'key': '/languages/eng'}],/type/datetime,2011-04-22T19:13:48.931937,6,['PS3569.H598 B38 1995'],['95047733'],,,,,,150.0,,,['33666126'],,150 p. :,,,pau,1995,"['Scottdale, Penn']",['Herald Press'],6,"['People of the promise ;', '8']",,,,"['Bathsheba (Biblical figure) -- Fiction.', 'Bible. O.T. -- History of Biblical events -- Fiction.', 'Women in the Bible -- Fiction.']",,,Bathsheba,,/type/edition,,,,,,,[{'key': '/works/OL14851469W'}]
0,[{'key': '/authors/OL456958A'}],Steven F. Kruger.,,,,,[1545747],/type/datetime,2008-04-01T03:28:50.625462,,,,['810.9/356'],,,,,,,,,,['1224028'],,,['0815309252'],,,/books/OL813729M,[{'key': '/languages/eng'}],/type/datetime,2010-04-14T03:23:40.580531,4,['PS169.A42 K78 1996'],['95051014'],,,,/type/text,Includes bibliographical references (p. 303-380) and index.,404.0,,,,,"xvi, 404 p. ;",,,nyu,1996,['New York'],['Garland Pub.'],4,"['Garland reference library of the humanities ;', 'vol. 1628', 'Gender and genre in literature ;', 'v. 7', 'Gender & genre in literature ;', 'v. 7.']",,['United States'],"['20th century', '20th century.']","['American literature -- 20th century -- History and criticism.', 'AIDS (Disease) in literature.', 'Literature and science -- United States -- History -- 20th century.', 'Gay men in literature.', 'Sex in literature.']","gender and sexuality, fiction and science",,AIDS narratives,,/type/edition,,,,,,,[{'key': '/works/OL2984676W'}]
0,[{'key': '/authors/OL457414A'}],Claire McEachern.,,,,,[346646],/type/datetime,2008-04-01T03:28:50.625462,,,,['820.9/358'],,,,,,,,,,['5895309'],,,['052157031X'],,,/books/OL814809M,[{'key': '/languages/eng'}],/type/datetime,2010-04-14T03:24:01.388975,6,['PR428.P6 M34 1996'],['95052325'],,,,/type/text,Includes bibliographical references (p. 198-235) and index.,239.0,,,,,"xi, 239 p. :",,,enk,1996,"['Cambridge', 'New York']",['Cambridge University Press'],6,"['Cambridge studies in Renaissance literature and culture ;', '13']","['marc:marc_records_scriblio_net/part25.dat:30954863:1707', 'marc:marc_loc_updates/v37.i49.records.utf8:3281044:1697']","['Great Britain', 'England', 'England.']","['Early modern, 1500-1700', '17th century.', '16th century.', '1558-1603.', '1603-1625.']","['English literature -- Early modern, 1500-1700 -- History and criticism', 'Politics and literature -- Great Britain -- History -- 17th century', 'Politics and literature -- Great Britain -- History -- 16th century', 'National characteristics, English, in literature', 'Nationalism -- England -- History -- 17th century', 'Nationalism -- England -- History -- 16th century', 'Nationalism in literature', 'Renaissance -- England', 'Poetics -- History -- 16th century', 'Poetics -- History -- 17th century', 'Great Britain -- Politics and government -- 1558-1603', 'Great Britain -- Politics and government -- 1603-1625', 'England -- In literature']",,,"poetics of English nationhood, 1590-1612",The ,/type/edition,"['Publisher description', 'Table of contents']","['http://www.loc.gov/catdir/description/cam027/95052325.html', 'http://www.loc.gov/catdir/toc/cam024/95052325.html']","['http://www.loc.gov/catdir/description/cam027/95052325.html', 'http://www.loc.gov/catdir/toc/cam024/95052325.html']",,,,
